uid,uid1,uid2,uid3,uid4,uid5,uid6,uid7,uid8,uid9,uid10
2232,36157,13793,30367,4733,8647,8663,10436,16822,33042,6830
34710,29411,3832,33282,7020,29597,31501,6658,9976,28647,6828
33042,22385,6830,9318,8663,30367,6850,7071,36157,23051,2232
18047,13543,18463,30559,29988,30212,22417,33312,7501,22159,36750
38935,886,4262,1532,18495,1669,33197,34177,7580,1218,32664
5395,2814,3425,8285,38540,2280,13047,36566,5249,12163,12279
7016,36250,32287,33045,1398,34647,23405,19919,14627,12857,33419
31647,6851,6849,28951,7026,22255,6431,6840,7027,32813,22173
33312,7501,29988,29105,22159,18561,31513,13543,18047,31267,26135
28993,28831,32804,28647,32288,32699,29411,3832,31688,7617,35025
33283,30214,13359,22165,30424,29907,36745,19125,31831,40282,32999
37468,16808,24843,22959,35212,32778,21763,39650,30398,26101,30160
35339,35242,38869,32777,35702,40016,36621,37854,38622,38341,30959
29905,29871,31267,24783,33545,16786,10763,29908,29105,31513,34928
31267,29905,24783,29105,31513,29871,33545,16786,33312,7501,18561
16692,5904,7809,29995,33898,34060,2318,8646,22169,5813,39622
35450,32779,30667,36159,32765,31587,37256,33710,29971,30326,29750
30093,35405,32803,30337,30399,30431,34153,30400,33710,32291,35975
32467,36288,33119,11687,7882,35923,10003,16610,1626,13835,6281
2972,32400,5813,23933,31687,2974,6346,2146,29980,31014,7485
36117,32852,38353,37180,30167,38642,31450,33114,37358,33695,30081
3930,5868,32247,5814,6838,9509,7900,3816,2778,4934,2777
30335,36127,12341,30079,20383,28955,30078,37290,28897,8671,29107
36288,32467,33119,11687,7882,35923,10003,16610,1626,13835,6281
1102,35818,6535,1765,23023,1451,5877,6953,16610,2219,34725
14781,30339,31268,36280,29107,30404,31584,8733,28955,31582,30078
5868,3930,32247,6838,9509,5814,3816,2777,3490,7900,7030
34402,31139,13405,9744,37828,31578,34972,37277,1341,17843,38449
34503,7192,5661,4934,2778,33276,7028,29617,30010,7031,7022
1641,28339,33975,4966,9342,11883,1585,16602,5715,8689,23877
36159,32779,33710,35450,31587,30667,29971,30337,34153,29750,32765
21179,5812,8486,12919,19213,7031,4396,5811,4397,6833,30663
37452,21711,29395,30241,35710,35697,29842,30914,29467,32237,24791
23063,4462,35971,13715,23059,29777,3064,9491,3960,8925,9895
10585,29902,32298,28591,23517,30086,20153,30659,22167,29768,21831
7192,5661,34503,33276,7031,7028,4934,29617,30860,2778,12919
32298,20153,20955,10585,29902,21831,30086,22167,23517,28591,29768
30326,37256,32765,30664,31258,29637,35450,23861,30331,31587,28347
36102,33906,34190,28585,30926,29889,30106,36163,23731,35723,39697
36157,2232,30367,8663,13793,10436,8647,6830,33042,6850,22385
35069,33113,40196,32697,34393,20919,36029,6392,38395,1640,36000
30705,30948,36001,35964,31519,34449,31498,31439,37992,22225,37601
24901,30408,30401,29972,29391,24905,25377,38748,28829,37843,30429
20153,32298,20955,21831,10585,29902,30086,22167,38059,35745,30332
38727,22171,29635,30666,35406,30669,30480,35407,38712,35492,29933
34771,112,752,29949,1647,17395,2730,3429,35224,35559,2147
1765,6535,35818,23023,1102,6953,3112,4531,18149,1345,20811
35406,29637,35407,29635,30666,30331,31258,28347,38727,35707,34236
7882,35923,36288,32467,11687,33119,13835,1626,10003,11679,16610
30659,32295,28591,29902,10585,29954,22415,23517,6842,30086,29768
13359,33283,30424,30214,19125,31831,29907,36745,31507,22165,29766
32288,32699,31832,28831,8661,32804,28993,35383,13311,13421,35402
7501,33312,29988,29105,31513,22159,13543,18561,18047,31267,18463
5812,21179,19213,8486,4396,5811,4397,12919,7031,30663,24847
8661,13421,31832,32288,13311,32699,35402,35383,29944,28831,22415
8646,2088,39622,33898,7809,5904,2318,4393,16692,29995,22179
31633,33690,1657,37258,16436,16656,38212,39527,34733,36040,10838
10502,7857,10297,35567,4804,757,1645,1837,34820,23849,3265
1127,21235,293,23459,10933,24821,447,25689,1533,495,2274
6840,7027,7029,6823,28645,29615,28951,6851,32813,31647,6849
24905,29391,29972,38756,30408,28829,30401,24901,31269,37065,26285
31761,29311,28051,23055,29952,30332,29973,30396,28655,23401,32296
29107,30339,30404,14781,28955,30078,31268,8671,7721,8733,7633
35999,35448,21335,33245,33820,40320,22377,1596,2592,35730,2983
32804,28993,28831,28647,32699,32288,29411,3832,31688,31832,7617
8663,6830,33042,6850,22385,36157,30367,9318,10436,7071,2232
7031,21179,12919,5661,8486,33276,7192,5812,6833,19213,34503
3113,6831,6844,24847,6834,4397,5870,16802,25291,4250,5811
6830,8663,33042,6850,22385,9318,7071,30367,36157,10436,2232
38773,35786,39760,37194,35172,37195,36748,35735,35275,36718,38728
37065,38756,31269,8957,30403,14125,24905,38603,24857,28829,29836
29411,34710,28647,3832,32804,9976,28993,33282,7020,29597,6658
28591,29902,10585,30659,30086,23517,29768,32298,32295,21831,29954
32247,3930,5868,5814,30010,9509,6838,4934,2778,34503,7900
22175,17151,25533,22163,29989,16794,31512,30329,29906,30863,13541
29311,28051,31761,28655,23401,31759,29973,23055,31507,29766,29952
38893,38772,37385,40564,37455,40683,38194,37168,36766,40687,35935
5020,28929,31491,16608,7782,537,37374,7897,27927,35114,33814
38771,36113,36764,35164,36734,39498,33860,33861,37010,35721,40301
5661,7192,34503,7031,33276,12919,7028,4934,21179,30010,8486
33119,36288,32467,11687,35923,7882,10003,16610,6281,1626,13835
34411,600,31578,37828,13405,29941,33021,15045,37735,37571,34402
4462,23063,9491,3960,13715,35971,23059,3064,29777,8925,7811
32862,38766,33861,33860,35031,36113,36055,30984,29103,36377,35721
38774,30210,24865,33695,8959,24809,30125,29708,26237,37678,24883
16778,35395,38701,32868,32767,37678,28197,30213,8959,33523,29073
32765,37256,35450,30326,31587,32779,30667,36159,30664,31258,23861
2146,7485,29980,5715,2974,1621,2972,23877,40052,32400,31014
31258,29637,30326,35406,28347,30331,30664,35707,35407,37256,29635
29902,10585,28591,30086,32298,29768,30659,21831,23517,20153,22167
3112,19297,20811,18149,4531,1345,6953,37448,1812,1765,31634
2088,39622,8646,4393,7809,33898,5904,11411,16692,2318,7024
32739,705,1529,1966,2181,2792,31244,11897,32894,11915,8064
34720,30211,34721,24259,5207,33536,36062,30334,31585,30429,25985
31261,30400,14529,31582,30399,31584,36280,38045,31730,35975,30093
30400,30399,31261,14529,31582,30093,31584,35975,31730,36280,35405
23401,28655,31759,31507,29766,29311,30424,33693,28051,32831,19125
32852,38353,36117,30167,31450,33114,37180,38642,30081,29675,35400
7071,6850,6830,22385,33042,8663,23051,9318,28641,8464,30367
30403,30094,37065,8957,38756,29557,31269,35390,29836,30398,24857
19213,5812,24847,21179,4397,5811,4396,12919,8486,25291,30663
28951,31647,32813,6431,6851,7026,6840,6849,7027,17353,7259
35388,33401,39650,35648,30393,30152,36712,22345,32344,24843,29555
24783,33545,31267,29905,33871,31513,37249,29871,31760,10763,29105
9976,29597,6658,34710,19231,3252,29411,7020,33282,29293,31501
39527,1657,1285,40239,31633,37258,34733,33690,35114,537,38212
36062,31585,34721,30427,24259,14235,34720,30405,5207,24807,33536
29391,24905,30401,24901,29972,28829,30408,38756,25377,31269,14125
757,10297,1645,4804,1169,10502,179,7857,23849,13173,35567
29681,16812,29633,32293,30328,33859,29731,29904,38980,29933,30814
5904,7809,16692,39622,8646,2088,33898,6346,29995,2318,34060
31513,7501,33312,29105,33871,24783,37249,31267,29988,33545,22159
30090,30395,33907,33866,30213,29647,38701,29645,36983,33872,28067
30401,24901,30408,29972,29391,25377,24905,28829,37843,38748,38756
32699,32288,32804,31832,28831,8661,28993,35383,13311,13421,28647
33569,563,37140,36587,2970,4793,33046,509,36318,1192,17409
30427,24807,30418,36062,32811,31583,31585,30405,29752,21761,14235
6839,19231,3252,8604,37285,29293,7497,10586,7032,9801,9976
37256,32765,30326,35450,31587,31258,30664,32779,30667,36159,28347
8647,13793,10436,4733,36157,2232,5299,7497,30367,8604,8663
7497,8604,37285,6839,5299,5871,4733,8647,7032,3252,19231
1265,9568,924,13281,1068,38426,4050,29868,7254,2786,10513
11411,4393,2088,7024,4567,39622,8646,3960,29979,4266,4761
39650,33401,35388,30393,35648,24843,30152,22345,36712,32344,29555
1529,705,32739,31244,1966,8064,2181,2250,5622,2792,11897
3960,4462,4266,9491,23063,13715,3064,23059,35971,29777,7811
30399,30400,31261,14529,30093,31582,35975,35405,31584,32803,31730
20707,33541,1009,2475,5656,1560,19297,1812,31634,37448,13669
33541,20707,1009,2475,1560,5656,1812,19297,31634,13669,37448
38353,32852,30167,36117,33114,31450,32776,29675,38642,37180,35400
22417,37243,30863,18047,8751,18463,31833,36750,30212,13543,25533
24847,25291,4250,19213,3113,7810,4397,6831,5811,5812,4396
31587,35450,36159,32765,32779,37256,33710,34153,30667,32291,22427
16808,32778,37468,30160,30398,30397,24843,35212,35390,22959,16560
705,32739,1529,1966,31244,2181,8064,2792,11897,32894,11915
39622,2088,8646,7809,4393,5904,33898,16692,11411,2318,29995
28655,23401,31759,31507,29766,29311,33693,28051,32831,30424,31761
3948,33314,6958,35840,1445,22699,11083,37921,25897,259,544
6850,6830,8663,33042,7071,22385,10436,9318,36157,30367,18841
1995,11867,38915,29978,28761,37747,33394,32906,1286,730,1455
28051,29311,31761,31759,28655,18795,23401,32296,32831,29952,29766
6392,34393,3287,37320,33814,36976,32697,7897,35069,37374,40254
33545,24783,29905,33871,31760,10763,31267,29871,37249,31513,8716
16812,29633,29681,29933,33859,32293,35492,30328,38980,29904,8778
32811,31583,29752,28897,24807,30418,30427,12341,37290,17479,30405
33975,1641,37408,4966,28339,10639,765,16602,5715,11883,9342
3252,19231,6839,9976,29293,37285,7032,29597,8604,9801,6658
5158,2967,11679,2262,35730,14563,13835,22377,2719,1626,1725
33401,35388,39650,30393,35648,30152,36712,22345,32344,24843,29555
31582,14529,31261,30400,31584,38045,30399,8733,36280,31268,14781
35818,23023,1102,1765,6535,1451,2219,36932,6953,3112,35631
31268,30404,8733,14781,30339,29107,38045,8732,28955,30078,31584
30395,30090,30213,33907,33866,29647,38701,33872,29645,35395,22851
6831,5870,31471,3113,4250,25291,24847,6823,32384,6000,6844
25939,32212,88,1487,8410,2928,296,649,8187,34834,554
2039,3271,8366,8365,2289,30818,3159,3388,3570,8367,2511
2038,1300,1035,7579,2620,6199,3438,2556,3024,723,1481
5953,2467,29697,4943,2492,3835,4406,33308,34754,2493,5043
3546,12163,5104,5249,13047,6855,3689,3690,17211,4083,2814
3326,1629,34742,1043,32152,6162,4136,7396,17341,35369,8599
31096,260,15895,688,33668,273,937,22759,20473,34834,39652
771,17585,36777,39480,11483,10945,35720,30651,8705,4353,1902
6882,7322,635,7396,4657,2603,1043,5333,33456,40083,2178
12481,40134,31068,2783,6670,7285,37641,7793,2614,4190,9837
1996,373,4362,3288,21835,797,22695,39605,1541,1290,23487
36685,2316,4514,3847,33661,7536,2612,8228,4943,40578,32633
13281,4050,1265,9568,1068,30412,924,1755,36556,7329,2786
29731,29904,29906,29681,8730,30328,17151,16794,30814,16812,31834
34776,33173,34812,9353,38527,605,24823,34077,11635,30381,8062
563,33569,2970,37140,4793,33046,36318,36587,17409,5962,1192
33314,3948,6958,37921,1445,22699,35840,11083,26183,25897,259
5715,4966,7485,2146,1621,28339,23877,1585,1641,29980,7025
38756,31269,37065,8957,14125,28829,24905,30433,29391,30403,38603
7809,5904,39622,8646,2088,16692,33898,4393,2318,29995,6346
12919,21179,7031,5812,19213,2310,8486,19811,5661,24847,4396
30398,32778,35390,30160,30094,16808,30397,35404,16560,37468,30403
32999,17159,5602,36745,7512,22165,30092,33283,40282,30214,13359
36113,38771,33861,33860,36764,32862,38766,38493,35721,39498,36055
4393,11411,2088,39622,8646,7809,7024,5330,33898,23935,4567
30424,19125,31831,31507,29766,13359,33693,23401,36745,33283,7512
9491,4462,23063,3960,4266,35971,13715,23059,8925,3064,29777
33245,35999,21335,35448,22377,35730,40320,2983,1596,33820,14563
1451,1102,35818,34725,5877,16610,6281,23023,10003,6535,1765
30863,37243,22417,31833,31512,8751,25533,22175,17151,22163,36750
34497,15037,18247,11703,34566,18677,31636,35994,24133,2476,34382
12499,8632,2576,2128,4406,33308,2492,3021,2510,32446,1001
32778,30398,30160,16808,30397,35390,35404,37468,16560,30094,24843
9509,3490,5868,32247,6857,3930,30010,3816,5814,8925,7030
34422,32784,35747,34115,36281,31644,29459,29181,33124,29451,32253
30404,31268,8733,29107,28955,30078,14781,8671,30339,7721,31266
29941,33021,37571,15045,600,36040,34411,16436,31578,37735,37828
4966,5715,28339,1641,33975,37408,7025,10639,7485,1585,1621
17159,5602,32999,36745,7512,22165,33283,30092,31831,13359,40282
37285,8604,7497,5871,7032,6839,5299,8968,3252,19231,8647
36483,6275,38985,377,40076,2884,3954,38897,39605,797,37764
2576,12499,2128,8632,3021,2510,4406,33308,32446,2492,1001
34153,32291,30431,32803,36835,36159,33710,31587,30337,35405,30093
5104,4083,12163,3546,3690,13047,3689,5249,6855,33151,12279
1533,30379,26395,18099,10933,24821,17743,10702,23459,13833,1194
9624,31763,14893,743,297,37345,25859,32483,10604,1894,8440
1009,33541,20707,1560,2475,13669,5656,2796,1812,16604,23057
6346,23933,9777,31014,6769,2974,2972,5813,13513,5904,16692
31507,29766,33693,30424,31759,28655,19125,23401,32831,31831,13359
31139,34402,9744,13405,37277,1341,31578,17843,37828,34972,38449
32813,17353,28951,6431,6841,6840,7259,7482,31647,7027,38017
35395,16778,32767,32868,38701,30213,30076,33872,18271,28197,30395
30211,34720,5207,24259,34721,30334,33536,25985,30429,24363,29609
9744,1341,38449,31139,37277,34402,35224,34972,17843,10801,33572
28955,30078,8671,7721,30404,30079,31266,29107,30327,31268,8732
31759,28655,23401,29766,31507,32831,33693,29311,28051,30424,19125
34393,6392,3287,37320,32697,36976,33814,35069,40196,7897,40254
32851,24811,32092,36115,29053,33429,29856,32758,39697,25545,34194
29766,31507,33693,30424,31759,19125,28655,23401,32831,31831,13359
29635,35406,35707,28347,38712,29637,31258,38727,35407,30666,8645
5306,1095,34514,37958,37341,2562,5713,10714,10716,32566,22763
38915,1995,37747,11867,28761,1286,29978,32906,730,33394,19945
19125,31831,30424,31507,29766,7512,36745,33693,13359,32831,23401
33871,37249,8716,31760,24783,31513,33545,31267,29905,7501,29105
30431,32291,34153,32803,36835,30093,35975,35405,33710,30337,36159
11867,28761,1995,38915,29978,33394,37747,1455,1286,14479,2592
25291,4250,7810,24847,5870,6831,31471,32384,19213,3113,2022
2974,31014,9777,23933,1621,2146,2972,6346,6769,2362,7485
5602,17159,32999,36745,7512,22165,31831,33283,13359,19125,30214
5870,31471,6831,4250,32384,25291,3113,24847,7810,38181,2022
31583,29752,32811,24807,28897,30427,30418,12341,30405,32637,35704
30010,32247,34503,5661,7192,6857,4934,9509,3930,5814,2778
31269,38756,14125,8957,37065,30433,28829,24905,29391,30403,29557
37147,34406,30104,32776,32933,33273,24999,18273,22473,29409,39000
29768,30086,28045,21831,29902,23065,10585,28591,6842,32298,9221
31831,19125,30424,7512,36745,29766,31507,33693,13359,32831,33283
36745,7512,5602,31831,17159,19125,32999,30424,13359,33283,29932
38766,32862,33861,33860,29103,36113,35031,33215,36764,38493,36055
33866,29647,30090,33907,30395,30213,29645,36983,28067,36158,24785
32296,18795,38059,10742,28051,13795,6846,31761,37742,29952,30332
32776,30104,33114,38353,30167,29675,35400,37147,31450,32852,22473
32784,34422,29181,35747,36281,34115,31644,29459,33124,35576,29451
4250,25291,7810,24847,5870,6831,31471,32384,3113,19213,2022
5299,5871,37285,8647,7497,8604,3513,8968,7032,10436,1355
30078,28955,8671,7721,31266,30079,30404,30327,29107,8732,31268
4266,3960,9491,6852,4462,4761,23063,6090,13715,3064,23059
35492,28049,29933,10627,8778,29633,38727,16812,22171,17163,30480
29647,33866,33907,30090,29645,30395,36983,28067,30213,36158,24785
23023,35818,1765,1102,6535,2219,36932,18149,1451,3112,35631
30094,35390,29557,35404,30403,30398,32778,8957,30160,30397,16560
31512,13541,17151,22175,31833,30863,37243,25533,22163,8730,22417
32092,32851,29856,24811,36115,29053,33429,25545,32758,32775,38961
37249,8716,33871,31760,31513,24783,33545,7501,31267,36018,33312
18795,32296,10742,38059,28051,13795,6846,31761,29311,31759,37742
35707,28347,29635,31258,38712,35406,29637,8645,30326,37256,35407
12341,32637,30079,8729,30335,28897,35704,29752,31583,30327,32811
2057,17659,4389,29865,30850,3306,9506,1031,5622,10406,725
33693,32831,29766,31507,31759,19125,28655,31831,30424,23401,28587
21711,29395,30241,37452,31264,32421,30202,24903,18353,30165,30430
31644,34115,36281,35747,34422,29459,39035,36743,32784,29451,34633
31014,9777,2974,23933,6769,6346,1621,2362,13513,2972,2146
7512,36745,31831,5602,19125,17159,32999,30424,29932,13359,33283
29904,29731,8730,31834,29681,29633,16812,24443,29906,30328,13541
8671,30078,28955,7721,31266,30327,30079,30404,29107,8732,8958
8733,31268,38045,30404,8732,14781,31266,31582,30339,29107,8671
8957,31269,38756,37065,14125,30433,30403,29557,30094,28829,13435
1621,2974,31014,2146,2362,5715,9777,7485,6769,23933,7025
30079,7721,8671,30078,30327,28955,31266,12341,8729,8958,30335
29395,21711,30241,31264,37452,32421,30202,24903,18353,30165,30430
28829,14125,31269,30433,38756,29391,24905,30330,8957,25377,37065
7721,8671,30078,28955,30079,31266,30327,30404,8958,8732,29107
35786,38728,38773,36718,35119,30085,29179,39096,29963,35172,37195
30210,8959,38774,29073,28197,30012,30077,32868,32639,35394,32767
31450,30167,33114,38353,29675,32852,35400,30162,30081,36117,32776
5871,8968,5299,37285,7032,3513,1355,8604,7497,6839,8647
32831,33693,31759,29766,31507,28655,28587,23401,19125,31831,30424
35648,30393,30152,36712,32344,29555,33401,35388,22345,39650,29679
30152,35648,30393,32344,29555,36712,33401,22345,35388,39650,29679
39038,39095,38764,37729,37853,36080,38496,36063,38510,39048,38042
33860,33861,36113,38766,36764,29103,38493,32862,38771,33215,39498
2467,5953,29697,2492,4943,3835,33308,4406,34754,2493,5043
13541,31512,8730,17151,22175,31833,31834,30863,16389,29731,37243
18841,8464,7843,5872,17076,31749,6836,10436,6850,5838,4392
29087,1247,38325,1898,10823,27709,36185,5484,12343,422,35204
8464,18841,7843,6836,5872,5838,31749,6850,17076,7071,4394
7032,8968,5871,37285,1355,6839,8604,3252,5299,7497,19231
35975,36835,30431,30399,32291,30093,32803,30400,34153,14529,22675
29181,32784,34422,32777,35747,33124,36281,34115,32768,29459,31644
10074,40369,20743,3618,22661,30381,33185,8648,605,557,14853
22345,30393,30152,24843,29555,35648,39650,33401,35388,29679,32344
2492,29697,33308,2467,4406,8632,5953,12499,3835,34754,314
35204,37044,723,27709,5484,36185,2556,1247,1898,29087,2546
38045,8733,31582,31268,14529,8732,30404,14781,31261,22675,31584
20021,9515,34934,6500,35203,21511,32262,30749,19429,29785,36407
9777,31014,6769,23933,2974,6346,13513,10859,2362,1621,2972
39456,28833,12471,895,288,897,23209,12783,12565,21177,487
33114,30167,31450,29675,35400,38353,32852,30162,36117,30081,32776
37408,10639,765,33975,34324,4966,39620,7025,1641,28339,5715
39480,17585,771,36777,1902,11483,10945,557,2221,33185,30651
1103,1749,33788,10532,9875,6330,27857,1952,615,31440,33129
31760,8716,37249,33871,33545,24783,31513,29905,36018,10763,29173
1247,29087,38325,1898,27709,10823,36185,5484,35204,422,37044
25285,5973,1593,10740,25907,86,1581,13263,37487,9581,1243
10742,6846,13795,18795,32296,38059,37742,5874,28051,6847,7445
